Date,Total_Bed_Capacity,Total_Beds_Occupancy,DCH & DCHC_ Bed_Capacity,DCH & DCHC_ Beds_Occupancy,CCC2_Active_Bed_Capacity,CCC2_Active_Bed_Occupancy,ICU_Bed_Capacity,ICU_Beds_Occupancy,O2_Bed_Capacity,O2_Beds_Occupancy,Ventilator_Bed_Capacity,Ventilator_Beds_Occupancy,non_ICU_Bed_Capacity,Total_positive_tests,Total_tests,Stable_Symptomatic,Critical
2021-03-17,13036.0,6243.0,12424.0,5984.0,612.0,259.0,1520.0,913.0,8175.0,3504.0,956.0,607.0,6655.0,2201.0,23402.0,5333.0,426.0
2021-03-18,13458.0,6816.0,12738.0,6501.0,720.0,315.0,1527.0,915.0,8352.0,3864.0,961.0,616.0,6825.0,2680.0,24542.0,5542.0,479.0
2021-03-19,13414.0,7130.0,12694.0,6778.0,720.0,352.0,1539.0,952.0,8461.0,4087.0,966.0,657.0,6922.0,2842.0,24411.0,5556.0,486.0
2021-03-20,13514.0,7183.0,12694.0,6778.0,820.0,405.0,1539.0,952.0,8461.0,4087.0,966.0,657.0,6922.0,2746.0,24220.0,5845.0,470.0
2021-03-21,13514.0,7183.0,12694.0,6778.0,1020.0,436.0,1539.0,952.0,8461.0,4087.0,966.0,657.0,6922.0,3497.0,19347.0,6220.0,473.0
2021-03-22,14467.0,7949.0,13002.0,7458.0,1465.0,491.0,1544.0,984.0,8814.0,4783.0,966.0,680.0,7270.0,3027.0,23650.0,6609.0,499.0
2021-03-23,14597.0,8447.0,13083.0,7773.0,1514.0,674.0,1559.0,1021.0,8851.0,4991.0,978.0,697.0,7292.0,3245.0,40400.0,6565.0,504.0
2021-03-24,15041.0,9032.0,13477.0,8237.0,1564.0,795.0,1616.0,1104.0,9062.0,5249.0,1000.0,729.0,7446.0,4907.0,46869.0,7056.0,513.0
2021-03-25,14742.0,9937.0,12326.0,8687.0,2416.0,1250.0,1644.0,1117.0,8209.0,5605.0,997.0,726.0,6565.0,5187.0,47504.0,7293.0,527.0
2021-03-26,15314.0,11030.0,12742.0,9571.0,2572.0,1459.0,1669.0,1188.0,8534.0,6255.0,1014.0,771.0,6865.0,5104.0,48057.0,6565.0,504.0
2021-03-27,15594.0,11537.0,12742.0,9688.0,2852.0,1849.0,1669.0,1188.0,8534.0,6421.0,1014.0,760.0,6865.0,5745.0,46450.0,8087.0,512.0
2021-03-28,16247.0,12008.0,13006.0,9789.0,3241.0,2219.0,1709.0,1261.0,8694.0,6520.0,1036.0,810.0,6985.0,6323.0,33966.0,8049.0,556.0
2021-03-29,16193.0,12273.0,12906.0,9853.0,3287.0,2420.0,1631.0,1295.0,8725.0,6565.0,1030.0,817.0,7094.0,5440.0,24464.0,8228.0,581.0
2021-03-30,16561.0,12628.0,13110.0,10061.0,3451.0,2567.0,1627.0,1303.0,8914.0,6695.0,1000.0,830.0,7287.0,4562.0,41363.0,8164.0,603.0
2021-03-31,18037.0,13155.0,13936.0,10353.0,4101.0,2802.0,1595.0,1332.0,8599.0,6521.0,1026.0,885.0,7004.0,5162.0,46758.0,8466.0,620.0
2021-04-01,18414.0,13516.0,14078.0,10570.0,4336.0,2946.0,1638.0,1376.0,8658.0,6723.0,1047.0,905.0,7020.0,8198.0,44328.0,10196.0,899.0
2021-04-02,19383.0,14758.0,14769.0,11644.0,4614.0,3114.0,1800.0,1632.0,9180.0,7410.0,1131.0,1037.0,7380.0,8382.0,43597.0,10839.0,982.0
2021-04-03,21366.0,15769.0,16247.0,12378.0,5119.0,3391.0,1899.0,1750.0,9841.0,7709.0,1168.0,1093.0,7942.0,8616.0,51319.0,11230.0,1055.0
2021-04-04,21752.0,16352.0,16558.0,12707.0,5194.0,3645.0,1924.0,1776.0,10204.0,7987.0,1162.0,1099.0,8280.0,9792.0,36878.0,11985.0,1093.0
2021-04-05,22457.0,16977.0,17178.0,13048.0,5279.0,3929.0,2007.0,1871.0,10557.0,8290.0,1122.0,1071.0,8550.0,9038.0,47922.0,12230.0,1051.0
2021-04-06,23042.0,17871.0,17431.0,13434.0,5611.0,4437.0,2056.0,1928.0,10725.0,8553.0,1170.0,1112.0,8669.0,9231.0,51263.0,12799.0,1109.0
2021-04-07,23181.0,18042.0,17491.0,13802.0,5690.0,4240.0,2087.0,2015.0,10767.0,8762.0,1179.0,1151.0,8680.0,10033.0,48902.0,13196.0,1140.0
2021-04-08,24039.0,19198.0,18213.0,14648.0,5826.0,4550.0,2248.0,2185.0,11209.0,9383.0,1205.0,1179.0,8961.0,8174.0,55741.0,13475.0,1171.0
2021-04-09,24873.0,19759.0,18737.0,15086.0,6136.0,4673.0,2410.0,2323.0,9762.0,8481.0,1273.0,1243.0,7352.0,8679.0,48749.0,14150.0,1199.0
2021-04-10,25162.0,19781.0,19168.0,15243.0,5994.0,4538.0,2529.0,2440.0,9946.0,8439.0,1302.0,1270.0,7417.0,8744.0,52159.0,14609.0,1246.0
2021-04-11,25455.0,20256.0,19329.0,15451.0,6126.0,4805.0,2542.0,2482.0,9934.0,8540.0,1330.0,1310.0,7392.0,9503.0,39398.0,15299.0,1272.0
2021-04-12,25676.0,20688.0,19534.0,15744.0,6142.0,4944.0,2598.0,2553.0,10051.0,8654.0,1306.0,1294.0,7453.0,6730.0,49320.0,15582.0,1314.0
2021-04-13,26872.0,20890.0,20022.0,15917.0,6850.0,4973.0,2664.0,2623.0,10361.0,8917.0,1339.0,1324.0,7697.0,7302.0,56226.0,15914.0,1294.0
2021-04-14,26906.0,21228.0,20044.0,16308.0,6862.0,4920.0,2692.0,2652.0,10183.0,8962.0,1349.0,1335.0,7491.0,8606.0,45486.0,16073.0,1324.0
2021-04-15,27714.0,21384.0,20279.0,16335.0,7435.0,5049.0,2711.0,2674.0,10248.0,9053.0,1358.0,1341.0,7537.0,7790.0,50533.0,16162.0,1339.0
2021-04-16,27891.0,21282.0,20456.0,16447.0,7435.0,4835.0,2751.0,2695.0,10069.0,9189.0,1414.0,1393.0,7318.0,8164.0,47253.0,16312.0,1400.0
2021-04-17,28181.0,21975.0,20608.0,17005.0,7573.0,4970.0,2765.0,2722.0,10227.0,9566.0,1415.0,1396.0,7462.0,8343.0,46971.0,16658.0,1381.0
2021-04-18,28322.0,21953.0,20641.0,17009.0,7681.0,4944.0,2762.0,2719.0,10274.0,9710.0,1410.0,1390.0,7512.0,8037.0,36556.0,17083.0,1396.0
2021-04-19,28801.0,22144.0,21093.0,17471.0,7708.0,4673.0,2798.0,2748.0,10511.0,9845.0,1426.0,1405.0,7713.0,7014.0,45350.0,16961.0,1390.0
2021-04-20,29044.0,22160.0,21283.0,17423.0,7761.0,4737.0,2823.0,2772.0,10651.0,9827.0,1447.0,1432.0,7828.0,6788.0,47270.0,17443.0,1405.0
2021-04-21,29092.0,21953.0,21331.0,17519.0,7761.0,4434.0,2834.0,2792.0,10773.0,9920.0,1452.0,1431.0,7939.0,7151.0,46874.0,17415.0,1432.0
2021-04-22,29764.0,22113.0,21553.0,17668.0,8211.0,4445.0,2850.0,2808.0,10981.0,10065.0,1441.0,1421.0,8131.0,6846.0,41826.0,17495.0,1431.0
2021-04-23,29928.0,21946.0,21717.0,17503.0,8211.0,4443.0,2861.0,2801.0,11082.0,10048.0,1444.0,1427.0,8221.0,6722.0,39584.0,17663.0,1421.0
2021-04-24,29920.0,22211.0,21701.0,17818.0,8219.0,4393.0,2836.0,2794.0,11181.0,10182.0,1455.0,1439.0,8345.0,5362.0,40398.0,17396.0,1427.0
2021-04-25,29903.0,21581.0,21684.0,17413.0,8219.0,4168.0,2837.0,2789.0,11172.0,10132.0,1450.0,1427.0,8335.0,5288.0,28328.0,17673.0,1439.0
2021-04-26,29997.0,21038.0,21706.0,17021.0,8291.0,4017.0,2849.0,2798.0,11124.0,10028.0,1451.0,1432.0,8275.0,3622.0,30428.0,17283.0,1427.0
2021-04-27,30097.0,20189.0,21806.0,16642.0,8291.0,3547.0,2886.0,2819.0,11158.0,9904.0,1463.0,1442.0,8272.0,3808.0,39135.0,16935.0,1432.0
2021-04-28,30060.0,19652.0,21769.0,16220.0,8291.0,3432.0,2887.0,2814.0,11147.0,9667.0,1474.0,1454.0,8260.0,4715.0,38848.0,16515.0,1442.0
2021-04-29,30058.0,19266.0,21767.0,16047.0,8291.0,3219.0,2894.0,2837.0,11060.0,9489.0,1482.0,1461.0,8166.0,3998.0,43525.0,16137.0,1454.0
2021-04-30,30156.0,19045.0,21850.0,15913.0,8306.0,3132.0,2906.0,2840.0,11235.0,9482.0,1491.0,1471.0,8329.0,3716.0,37607.0,15966.0,1461.0
2021-05-01,30189.0,18712.0,21883.0,15753.0,8306.0,2959.0,2923.0,2853.0,11244.0,9424.0,1501.0,1479.0,8321.0,3685.0,28636.0,15817.0,1471.0
2021-05-02,30164.0,18183.0,21858.0,15291.0,8306.0,2892.0,2919.0,2830.0,11230.0,9184.0,1503.0,1483.0,8311.0,3402.0,23542.0,15665.0,1479.0
2021-05-03,31695.0,18911.0,23389.0,16287.0,8306.0,2624.0,2929.0,2831.0,12754.0,10237.0,1495.0,1472.0,9825.0,2497.0,29076.0,15223.0,1483.0
2021-05-04,30168.0,17060.0,22062.0,14488.0,8106.0,2572.0,2921.0,2801.0,11487.0,8773.0,1493.0,1471.0,8566.0,2477.0,35377.0,16395.0,1472.0
2021-05-05,30349.0,16999.0,21956.0,14361.0,8393.0,2638.0,2925.0,2790.0,11514.0,8544.0,1491.0,1468.0,8589.0,3545.0,30942.0,16052.0,1468.0
2021-05-06,31698.0,16364.0,23187.0,13849.0,8511.0,2515.0,2958.0,2814.0,12816.0,8265.0,1507.0,1481.0,9858.0,2954.0,35224.0,14520.0,1468.0
2021-05-07,31700.0,15955.0,23209.0,13534.0,8491.0,2421.0,2961.0,2781.0,12837.0,8050.0,1509.0,1477.0,9876.0,2795.0,33378.0,14042.0,1481.0
2021-05-08,31204.0,15539.0,22713.0,13328.0,8491.0,2211.0,2976.0,2779.0,12850.0,7935.0,1510.0,1469.0,9874.0,2503.0,32590.0,13555.0,1477.0
2021-05-09,31852.0,15118.0,22661.0,12961.0,9191.0,2157.0,2977.0,2774.0,12855.0,7645.0,1521.0,1467.0,9878.0,2260.0,23061.0,13412.0,1469.0
2021-05-10,31662.0,14641.0,22619.0,12608.0,9043.0,2033.0,2996.0,2761.0,12794.0,7376.0,1552.0,1485.0,9798.0,1694.0,28258.0,13047.0,1467.0
2021-05-11,31615.0,14093.0,22572.0,12098.0,9043.0,1995.0,2994.0,2707.0,12748.0,7019.0,1547.0,1462.0,9754.0,1798.0,33499.0,12695.0,1485.0
2021-05-12,31539.0,13539.0,22556.0,11588.0,8983.0,1951.0,2995.0,2710.0,12742.0,6586.0,1547.0,1474.0,9747.0,2429.0,30886.0,12187.0,1462.0
2021-05-13,31492.4,13543.4,22488.0,11640.0,9004.4,1903.4,2975.8,2671.0,12587.8,6481.0,1536.6,1459.2,9612.0,2194.0,28292.8,,
2021-05-14,31445.8,13547.8,22420.0,11692.0,9025.8,1855.8,2956.6,2632.0,12433.6,6376.0,1526.2,1444.4,9477.0,1959.0,25699.6,,
2021-05-15,31399.2,13552.2,22352.0,11744.0,9047.2,1808.2,2937.4,2593.0,12279.4,6271.0,1515.8,1429.6,9342.0,1724.0,23106.4,,
2021-05-16,31352.6,13556.6,22284.0,11796.0,9068.6,1760.6,2918.2,2554.0,12125.2,6166.0,1505.4,1414.8,9207.0,1489.0,20513.2,,
2021-05-17,31306.0,13561.0,22216.0,11848.0,9090.0,1713.0,2899.0,2515.0,11971.0,6061.0,1495.0,1400.0,9072.0,1254.0,17920.0,12503.0,1405.0
2021-05-18,31230.0,13213.0,22210.0,11529.0,9020.0,1684.0,2882.0,2477.0,12061.0,5758.0,1486.0,1382.0,9179.0,1207.0,22788.0,9626.0,1333.0
2021-05-19,30921.5,12841.0,22174.0,11228.0,8747.5,1613.0,2881.0,2443.5,11820.5,5585.0,1487.5,1372.0,8939.5,1380.0,27933.0,,
2021-05-20,30613.0,12469.0,22138.0,10927.0,8475.0,1542.0,2880.0,2410.0,11580.0,5412.0,1489.0,1362.0,8700.0,1553.0,33078.0,11287.0,1374.0
2021-05-21,30445.0,9996.0,22090.0,8361.0,8355.0,1635.0,2880.0,2267.0,11532.0,4361.0,1489.0,1281.0,8652.0,1523.0,29264.0,8680.0,1295.0
2021-05-22,30467.0,9903.0,22112.0,8323.0,8355.0,1580.0,2881.0,2360.0,11553.0,4250.0,1482.0,1343.0,8672.0,1310.0,23314.0,8427.0,1281.0
2021-05-23,30432.0,9960.0,22077.0,8373.0,8355.0,1587.0,2867.0,2335.0,11535.0,4211.0,1471.0,1324.0,8668.0,1382.0,21947.0,8285.0,1276.0
2021-05-24,30097.0,9514.0,22017.0,7976.0,8080.0,1538.0,2869.0,2279.0,11474.0,4023.0,1472.0,1295.0,8605.0,965.0,20990.0,8277.0,1257.0
2021-05-25,30129.0,9366.0,20024.0,7852.0,8105.0,1514.0,2868.0,2286.0,11480.0,3943.0,1471.0,1294.0,8612.0,1157.0,29589.0,7909.0,1228.0
2021-05-26,30126.0,9257.0,22021.0,7721.0,8105.0,1536.0,2865.0,2270.0,11617.0,3826.0,1496.0,1316.0,8752.0,1261.0,28480.0,7758.0,1227.0
2021-05-27,30255.0,9051.0,22050.0,7540.0,8205.0,1511.0,2865.0,2212.0,11645.0,3748.0,1494.0,1297.0,8780.0,1111.0,29573.0,7615.0,1249.0
2021-05-28,30040.0,8685.0,21805.0,7258.0,8235.0,1427.0,2831.0,2153.0,11459.0,3590.0,1491.0,1270.0,8628.0,902.0,26751.0,7535.0,1927.0
2021-05-29,30042.0,8528.0,21807.0,7133.0,8235.0,1395.0,2833.0,2135.0,11458.0,3490.0,1494.0,1266.0,8625.0,1028.0,24548.0,7181.0,1203.0
2021-05-30,30040.0,8434.0,21805.0,7086.0,8235.0,1348.0,2832.0,2137.0,11455.0,3324.0,1493.0,1263.0,8623.0,1059.0,17865.0,7033.0,1199.0
2021-05-31,30084.0,8043.0,21840.0,6866.0,8244.0,1177.0,2840.0,2071.0,11437.0,3213.0,1495.0,1234.0,8597.0,641.0,23503.0,6919.0,1196.0
2021-06-01,29377.0,7692.0,21783.0,6627.0,7594.0,1065.0,2842.0,2020.0,11483.0,3065.0,1496.0,1206.0,8641.0,807.0,24732.0,6694.0,1167.0
2021-06-02,28467.0,7358.0,21623.0,6538.0,6844.0,820.0,2822.0,1995.0,11407.0,3004.0,1491.0,1206.0,8585.0,961.0,24667.0,6577.0,1206.0
2021-06-03,28561.0,7208.0,21504.0,6408.0,7057.0,800.0,2820.0,1972.0,11273.0,2891.0,1489.0,1200.0,8453.0,933.0,27351.0,6463.0,1206.0
2021-06-04,28126.0,6968.0,21257.0,6178.0,6869.0,790.0,2818.0,1961.0,11117.0,2776.0,1484.0,1200.0,8299.0,955.0,26669.0,6339.0,1200.0
2021-06-05,27807.0,6856.0,21225.0,6126.0,6582.0,730.0,2808.0,1912.0,11109.0,2792.0,1480.0,1173.0,8301.0,850.0,26758.0,6151.0,1200.0
2021-06-06,27816.0,6714.0,21234.0,5984.0,6582.0,730.0,2808.0,1886.0,11113.0,2696.0,1480.0,1158.0,8305.0,808.0,28076.0,6076.0,1173.0
2021-06-07,27766.0,6394.0,21184.0,5693.0,6582.0,701.0,2800.0,1728.0,11086.0,2586.0,1479.0,1052.0,8286.0,721.0,26992.0,5966.0,1149.0
2021-06-08,27600.0,6258.0,21018.0,5553.0,6582.0,705.0,2757.0,1765.0,10993.0,2483.0,1462.0,1100.0,8236.0,704.0,29082.0,5674.0,1052.0
2021-06-09,27570.0,6036.0,20988.0,5381.0,6582.0,655.0,2737.0,1618.0,10977.0,2408.0,1457.0,1008.0,8240.0,831.0,25396.0,5533.0,1100.0
2021-06-10,27570.0,6036.0,20988.0,5381.0,6582.0,655.0,2737.0,1618.0,10977.0,2408.0,1457.0,1008.0,8240.0,831.0,25396.0,5533.0,1100.0
2021-06-11,26948.0,5851.0,20691.0,5205.0,6257.0,646.0,2674.0,1674.0,10805.0,2271.0,1467.0,1078.0,8131.0,655.0,29174.0,5330.0,1075.0
2021-06-12,26914.0,5375.0,20657.0,5126.0,6257.0,609.0,2660.0,1700.0,10783.0,2189.0,1460.0,1088.0,8123.0,702.0,30137.0,5124.0,1073.0
2021-06-13,26896.0,5631.0,20639.0,5018.0,6257.0,613.0,2660.0,1673.0,10770.0,2096.0,1459.0,1074.0,8110.0,667.0,20133.0,5060.0,1088.0
2021-06-14,27285.0,5547.0,20708.0,4958.0,5988.0,589.0,2653.0,1648.0,10775.0,2108.0,1457.0,1051.0,8122.0,518.0,23681.0,4948.0,1074.0
2021-06-15,26562.0,5272.0,20574.0,4707.0,5988.0,565.0,2646.0,1513.0,10712.0,2006.0,1456.0,969.0,8066.0,547.0,29588.0,4858.0,1051.0
2021-06-16,26529.0,5182.0,20541.0,4650.0,5988.0,532.0,2642.0,1480.0,10686.0,2016.0,1452.0,951.0,8044.0,788.0,29309.0,4609.0,969.0
2021-06-17,26712.0,5105.0,20724.0,4558.0,5988.0,547.0,2635.0,1465.0,10934.0,1949.0,1455.0,951.0,8299.0,638.0,30447.0,4572.0,951.0
2021-06-18,26709.0,5048.0,20721.0,4489.0,5988.0,559.0,2633.0,1448.0,10933.0,1924.0,1450.0,923.0,8300.0,748.0,33136.0,4487.0,951.0
2021-06-19,26710.0,5046.0,20722.0,4454.0,5988.0,592.0,2633.0,1417.0,10930.0,1906.0,1450.0,908.0,8297.0,663.0,28226.0,4415.0,923.0
2021-06-20,26689.0,4954.0,20701.0,4349.0,5988.0,605.0,2633.0,1396.0,10910.0,1807.0,1451.0,894.0,8277.0,710.0,26286.0,4372.0,908.0
2021-06-21,26596.0,4924.0,20608.0,4337.0,5988.0,587.0,2636.0,1395.0,10909.0,1771.0,1454.0,896.0,8273.0,512.0,32307.0,4274.0,894.0
2021-06-22,26508.0,4825.0,20520.0,4258.0,5988.0,567.0,2620.0,1375.0,10852.0,1764.0,1435.0,879.0,8232.0,511.0,37905.0,4256.0,896.0
2021-06-23,26385.0,4789.0,20497.0,4232.0,5888.0,557.0,2619.0,1335.0,10832.0,1787.0,1434.0,875.0,8213.0,809.0,35764.0,4180.0,879.0
2021-06-24,26278.0,4719.0,20390.0,4170.0,5888.0,549.0,2574.5,1286.5,10772.0,1757.5,1412.5,839.0,8197.5,748.5,34761.5,4153.0,875.0
2021-06-25,26171.0,4649.0,20283.0,4108.0,5888.0,541.0,2530.0,1238.0,10712.0,1728.0,1391.0,803.0,8182.0,688.0,33759.0,4094.0,821.0
2021-06-26,26018.0,4592.0,20284.0,4064.0,5734.0,528.0,2529.0,1231.0,10711.0,1697.0,1388.0,804.0,8182.0,636.0,32711.0,4025.0,803.0
2021-06-27,26018.0,4609.0,20384.0,4103.0,5734.0,506.0,2529.0,1225.0,10710.0,1724.0,1388.0,784.0,8181.0,712.0,28295.0,3998.0,804.0
2021-06-28,25701.0,4470.0,20015.0,3977.0,5686.0,493.0,2523.0,1202.0,10519.0,1691.0,1377.0,761.0,7996.0,564.0,33769.0,4029.0,784.0
2021-06-29,25691.0,4442.0,20005.0,3965.0,5686.0,477.0,2515.0,1189.0,10517.0,1699.0,1374.0,755.0,8002.0,545.0,38078.0,3894.0,761.0
2021-06-30,25621.0,4412.0,19935.0,3967.0,5686.0,445.0,2499.0,1199.0,10464.0,1684.0,1372.0,773.0,7965.0,604.5,38226.5,3857.0,755.0
2021-07-01,25532.0,4329.0,19846.0,3885.0,5686.0,444.0,2470.0,1192.0,10447.0,1657.0,1355.0,780.0,7977.0,664.0,38375.0,3876.0,773.0
2021-07-02,24274.0,4324.0,18588.0,3878.0,5686.0,446.0,2448.0,1211.0,9503.0,1666.0,1343.0,783.0,7055.0,642.0,35491.0,3786.0,780.0
2021-07-03,24196.0,4238.0,18510.0,3764.0,5686.0,474.0,2402.0,1163.0,9519.0,1620.0,1297.0,731.0,7117.0,553.0,37128.0,3786.0,783.0
2021-07-04,24194.0,4236.0,18508.0,3769.0,5686.0,467.0,2450.0,1181.0,9469.0,1607.0,1345.0,752.0,7019.0,526.0,30737.0,3667.0,731.0
2021-07-05,24193.0,4221.0,18507.0,3782.0,5686.0,439.0,2450.0,1184.0,9467.0,1617.0,1345.0,760.0,7017.0,464.0,30554.0,3656.0,752.0
2021-07-06,24099.0,4099.0,18413.0,3665.0,5686.0,434.0,2436.0,1160.0,9336.0,1546.0,1327.0,742.0,6900.0,442.0,31944.0,3634.0,760.0
2021-07-07,24101.0,3978.0,18415.0,3568.0,5686.0,410.0,2445.0,1155.0,9332.0,1474.0,1329.0,739.0,6887.0,641.0,37802.0,3534.0,742.0
2021-07-08,23842.25,3914.625,18369.5,3523.0,5472.75,392.625,2430.375,1135.375,9301.375,1455.0,1322.5,725.75,6871.0,624.75,37497.0,,
2021-07-09,23583.5,3851.25,18324.0,3478.0,5259.5,375.25,2415.75,1115.75,9270.75,1436.0,1316.0,712.5,6855.0,608.5,37192.0,,
2021-07-10,23324.75,3787.875,18278.5,3433.0,5046.25,357.875,2401.125,1096.125,9240.125,1417.0,1309.5,699.25,6839.0,592.25,36887.0,,
2021-07-11,23066.0,3724.5,18233.0,3388.0,4833.0,340.5,2386.5,1076.5,9209.5,1398.0,1303.0,686.0,6823.0,576.0,36582.0,,
2021-07-12,22807.25,3661.125,18187.5,3343.0,4619.75,323.125,2371.875,1056.875,9178.875,1379.0,1296.5,672.75,6807.0,559.75,36277.0,,
2021-07-13,22548.5,3597.75,18142.0,3298.0,4406.5,305.75,2357.25,1037.25,9148.25,1360.0,1290.0,659.5,6791.0,543.5,35972.0,,
2021-07-14,22289.75,3534.375,18096.5,3253.0,4193.25,288.375,2342.625,1017.625,9117.625,1341.0,1283.5,646.25,6775.0,527.25,35667.0,,
2021-07-15,22031.0,3471.0,18051.0,3208.0,3980.0,271.0,2328.0,998.0,9087.0,1322.0,1277.0,633.0,6759.0,511.0,35362.0,3096.0,627.0
2021-07-16,22031.0,3479.0,18051.0,3208.0,3980.0,271.0,2328.0,998.0,9087.0,1322.0,1277.0,633.0,6759.0,424.0,33480.0,3032.0,633.0
2021-07-17,22031.0,3479.0,18051.0,3208.0,3980.0,268.0,2328.0,998.0,9087.0,1322.0,1277.0,633.0,6759.0,453.0,32373.0,3028.0,633.0
2021-07-18,21911.5,3392.5,17970.5,3127.5,3941.0,263.5,2309.5,955.0,9021.5,1292.0,1278.5,605.0,6712.0,418.0,27194.0,,
2021-07-19,21792.0,3306.0,17890.0,3047.0,3902.0,259.0,2291.0,912.0,8956.0,1262.0,1280.0,577.0,6665.0,383.0,22015.0,3002.0,594.0
2021-07-20,21730.0,3266.0,17828.0,3012.0,3902.0,254.0,2294.0,895.0,8912.0,1248.0,1277.0,564.0,6618.0,337.0,29320.0,2871.0,627.0
2021-07-21,21640.0,3170.0,17738.0,2920.0,3902.0,250.0,2288.0,880.0,8885.0,1194.0,1273.0,554.0,6597.0,423.0,30509.0,2845.0,564.0
2021-07-22,21625.0,3162.0,17737.0,2924.0,3888.0,238.0,2293.0,885.0,8884.0,1202.0,1273.0,557.0,6591.0,372.0,27131.0,2765.0,554.0
2021-07-23,21567.0,3082.0,17679.0,2846.0,3888.0,236.0,2279.0,872.0,8840.0,1240.0,1270.0,550.0,6561.0,353.0,35021.0,2765.0,557.0
2021-07-24,21434.0,3008.0,17673.0,2793.0,3761.0,215.0,2278.0,870.0,8836.0,1167.0,1269.0,552.0,6558.0,332.0,31601.0,2680.0,550.0
2021-07-25,21433.0,2966.0,17672.0,2755.0,3761.0,211.0,2278.0,871.0,8834.0,1132.0,1269.0,549.0,6556.0,381.0,24989.0,2638.0,552.0
2021-07-26,21374.0,2909.0,17648.0,2700.0,3726.0,209.0,2280.5,849.0,8805.0,1138.5,1272.5,535.5,6524.5,353.5,28685.5,,
2021-07-27,21315.0,2852.0,17624.0,2645.0,3691.0,207.0,2283.0,827.0,8776.0,1145.0,1276.0,522.0,6493.0,326.0,32382.0,2514.0,534.0
2021-07-28,21322.0,2822.0,17631.0,2630.0,3691.0,192.0,2282.0,827.0,8783.0,1124.0,1295.0,527.0,6501.0,387.0,35393.0,2467.0,522.0
2021-07-29,21308.0,2818.0,17617.0,2625.0,3691.0,193.0,2281.0,826.0,8776.0,1133.0,1293.0,535.0,6495.0,323.0,32285.0,2452.0,527.0
2021-07-30,21308.0,2818.0,17617.0,2625.0,3691.0,205.0,2281.0,826.0,8776.0,1133.0,1293.0,535.0,6495.0,304.0,34202.0,2455.0,535.0
2021-07-31,21298.5,2803.0,17607.5,2606.0,14452.5,203.0,2273.0,811.5,8772.5,1134.0,1292.0,524.0,6499.5,310.5,30485.0,,
2021-08-01,21289.0,2788.0,17598.0,2587.0,25214.0,201.0,2265.0,797.0,8769.0,1135.0,1291.0,513.0,6504.0,317.0,26768.0,2431.0,540.0
2021-08-02,21289.0,2788.0,17598.0,2587.0,3691.0,201.0,2265.0,797.0,8769.0,1135.0,1291.0,513.0,6504.0,317.0,26768.0,2431.0,540.0
2021-08-03,21289.0,2788.0,17598.0,2587.0,25214.0,201.0,2265.0,797.0,8769.0,1135.0,1291.0,513.0,6504.0,317.0,26768.0,2431.0,540.0
2021-08-04,21309.5,2729.5,17618.5,2533.5,14452.5,196.0,2282.0,784.5,8771.0,1102.5,1292.0,500.5,6489.0,314.0,30526.0,,
2021-08-05,21330.0,2671.0,17639.0,2480.0,3691.0,191.0,2299.0,772.0,8773.0,1070.0,1293.0,488.0,6474.0,311.0,34284.0,2318.0,484.0
